iter	Passed	Remaining
1663	6882	34477
1664	6884	34463
1665	6886	34447
1666	6887	34430
1667	6889	34416
1668	6891	34401
1669	6893	34386
1670	6895	34370
1671	6897	34355
1672	6899	34338
1673	6900	34321
1674	6902	34304
1675	6904	34289
1676	6905	34273
1677	6907	34257
1678	6909	34242
1679	6911	34227
1680	6912	34211
1681	6914	34193
1682	6916	34179
1683	6918	34163
1684	6919	34146
1685	6921	34129
1686	6923	34116
1687	6925	34101
1688	6927	34086
1689	6928	34070
1690	6930	34055
1691	6932	34039
1692	6933	34022
1693	6935	34006
1694	6937	33991
1695	6938	33974
1696	6940	33957
1697	6941	33940
1698	6943	33926
1699	6945	33911
1700	6947	33895
1701	6948	33878
1702	6950	33864
1703	6952	33848
1704	6954	33833
1705	6956	33820
1706	6958	33805
1707	6960	33789
1708	6961	33773
1709	6963	33757
1710	6965	33743
1711	6966	33726
1712	6968	33709
1713	6970	33697
1714	6972	33683
1715	6974	33667
1716	6975	33651
1717	6977	33638
1718	6979	33624
1719	6981	33609
1720	6984	33601
1721	6987	33590
1722	6989	33576
1723	6991	33564
1724	6993	33549
1725	6995	33535
1726	6998	33524
1727	7000	33510
1728	7001	33495
1729	7004	33482
1730	7005	33466
1731	7007	33449
1732	7008	33433
1733	7010	33420
1734	7012	33404
1735	7014	33389
1736	7015	33373
1737	7018	33362
1738	7019	33347
1739	7021	33332
1740	7023	33320
1741	7025	33306
1742	7027	33292
1743	7030	33279
1744	7032	33266
1745	7033	33251
1746	7035	33236
1747	7037	33222
1748	7038	33206
1749	7040	33192
1750	7042	33177
1751	7045	33166
1752	7046	33151
1753	7048	33136
1754	7050	33122
1755	7051	33107
1756	7053	33091
1757	7055	33077
1758	7057	33062
1759	7059	33049
1760	7060	33035
1761	7062	33021
1762	7064	33008
1763	7066	32994
1764	7068	32980
1765	7070	32965
1766	7072	32951
1767	7073	32937
1768	7075	32922
1769	7077	32909
1770	7079	32897
1771	7081	32883
1772	7083	32869
1773	7085	32856
1774	7087	32842
1775	7089	32828
1776	7091	32817
1777	7093	32803
1778	7095	32789
1779	7097	32777
1780	7099	32763
1781	7101	32750
1782	7103	32738
1783	7106	32729
1784	7108	32714
1785	7110	32700
1786	7112	32687
1787	7114	32673
1788	7115	32660
1789	7118	32648
1790	7120	32636
1791	7122	32622
1792	7124	32608
1793	7126	32595
1794	7127	32581
1795	7129	32566
1796	7131	32553
1797	7133	32539
1798	7134	32525
1799	7136	32511
1800	7138	32498
1801	7140	32485
1802	7142	32470
1803	7143	32454
1804	7145	32441
1805	7147	32428
1806	7149	32414
1807	7151	32401
1808	7152	32387
1809	7154	32374
1810	7156	32358
1811	7158	32345
1812	7159	32331
1813	7161	32317
1814	7163	32303
1815	7165	32290
1816	7166	32276
1817	7168	32261
1818	7169	32246
1819	7171	32232
1820	7173	32220
1821	7175	32205
1822	7176	32190
1823	7178	32179
1824	7180	32166
1825	7182	32152
1826	7184	32139
1827	7186	32126
1828	7188	32112
1829	7189	32097
1830	7191	32083
1831	7192	32069
1832	7194	32055
1833	7196	32042
1834	7198	32029
1835	7200	32016
1836	7201	32002
1837	7203	31987
1838	7205	31975
1839	7206	31961
1840	7208	31947
1841	7210	31934
1842	7212	31923
1843	7214	31911
1844	7216	31899
1845	7219	31887
1846	7220	31874
1847	7222	31861
1848	7224	31848
1849	7226	31836
1850	7228	31823
1851	7230	31809
1852	7232	31797
1853	7234	31784
1854	7235	31771
1855	7237	31757
1856	7239	31746
1857	7241	31734
1858	7243	31722
1859	7246	31712
1860	7248	31702
1861	7251	31691
1862	7253	31679
1863	7255	31667
1864	7257	31655
1865	7259	31645
1866	7261	31632
1867	7263	31620
1868	7265	31610
1869	7267	31596
1870	7269	31584
1871	7272	31574
1872	7274	31562
1873	7276	31550
1874	7278	31538
1875	7280	31527
1876	7282	31514
1877	7283	31500
1878	7286	31490
1879	7288	31478
1880	7290	31466
1881	7292	31455
1882	7293	31441
1883	7295	31429
1884	7297	31416
1885	7299	31404
1886	7301	31391
1887	7302	31378
1888	7305	31368
1889	7307	31355
1890	7309	31343
1891	7310	31329
1892	7313	31318
1893	7315	31307
1894	7317	31295
1895	7319	31284
1896	7321	31272
1897	7322	31258
1898	7324	31245
1899	7326	31234
1900	7328	31220
1901	7329	31207
1902	7332	31197
1903	7334	31187
1904	7336	31174
1905	7338	31161
1906	7340	31150
1907	7341	31137
1908	7343	31124
1909	7345	31111
1910	7347	31101
1911	7349	31090
1912	7351	31077
1913	7353	31065
1914	7355	31052
1915	7356	31039
1916	7358	31026
1917	7360	31016
1918	7362	31005
1919	7364	30993
1920	7366	30981
1921	7368	30969
1922	7370	30957
1923	7372	30945
1924	7374	30933
1925	7376	30921
1926	7378	30909
1927	7380	30899
1928	7381	30886
1929	7383	30873
1930	7385	30861
1931	7387	30849
1932	7388	30835
1933	7390	30822
1934	7392	30811
1935	7394	30798
1936	7395	30784
1937	7396	30771
1938	7398	30757
1939	7400	30745
1940	7401	30731
1941	7403	30718
1942	7405	30707
1943	7407	30696
1944	7409	30684
1945	7410	30671
1946	7412	30659
1947	7414	30648
1948	7416	30636
1949	7418	30623
1950	7420	30612
1951	7421	30599
1952	7423	30586
1953	7425	30574
1954	7427	30563
1955	7428	30550
1956	7430	30537
1957	7431	30523
1958	7433	30512
1959	7435	30499
1960	7436	30487
1961	7438	30474
1962	7440	30463
1963	7441	30449
1964	7443	30437
1965	7445	30423
1966	7446	30412
1967	7448	30399
1968	7450	30387
1969	7452	30376
1970	7454	30364
1971	7455	30351
1972	7456	30338
1973	7458	30325
1974	7460	30312
1975	7461	30300
1976	7463	30287
1977	7465	30276
1978	7467	30265
1979	7468	30252
1980	7470	30239
1981	7471	30226
1982	7473	30214
1983	7475	30202
1984	7476	30190
1985	7478	30177
1986	7480	30165
1987	7481	30153
1988	7483	30140
1989	7485	30129
1990	7487	30118
1991	7488	30105
1992	7490	30092
1993	7491	30079
1994	7493	30068
1995	7495	30057
1996	7497	30046
1997	7499	30033
1998	7500	30022
1999	7502	30009
2000	7503	29996
2001	7505	29983
2002	7507	29972
2003	7508	29960
2004	7510	29950
2005	7513	29941
2006	7515	29930
2007	7517	29919
2008	7519	29908
2009	7521	29898
2010	7523	29886
2011	7524	29875
2012	7526	29864
2013	7528	29853
2014	7530	29843
2015	7532	29831
2016	7534	29820
2017	7536	29809
2018	7538	29798
2019	7540	29789
2020	7542	29779
2021	7544	29767
2022	7546	29755
2023	7548	29745
2024	7550	29733
2025	7551	29721
2026	7553	29710
2027	7554	29698
2028	7556	29687
2029	7558	29676
2030	7561	29667
2031	7563	29656
2032	7564	29645
2033	7566	29635
2034	7568	29623
2035	7570	29612
2036	7572	29601
2037	7574	29591
2038	7576	29580
2039	7577	29568
2040	7579	29557
2041	7581	29546
2042	7583	29534
2043	7585	29524
2044	7587	29515
2045	7589	29504
2046	7591	29493
2047	7592	29481
2048	7595	29471
2049	7596	29461
2050	7598	29450
2051	7601	29441
2052	7603	29431
2053	7605	29420
2054	7607	29412
2055	7609	29402
2056	7611	29390
2057	7613	29379
2058	7615	29369
2059	7616	29357
2060	7618	29347
2061	7620	29338
2062	7622	29327
2063	7624	29316
2064	7626	29304
2065	7628	29294
2066	7630	29283
2067	7631	29272
2068	7633	29261
2069	7635	29251
2070	7637	29240
2071	7639	29229
2072	7641	29218
2073	7642	29207
2074	7644	29195
2075	7645	29183
2076	7648	29174
2077	7650	29164
2078	7651	29152
2079	7653	29141
2080	7655	29130
2081	7656	29119
2082	7658	29109
2083	7661	29100
2084	7662	29089
2085	7664	29078
2086	7666	29067
2087	7668	29057
2088	7670	29046
2089	7671	29035
2090	7673	29024
2091	7675	29014
2092	7677	29004
2093	7679	28993
2094	7681	28985
2095	7683	28973
2096	7684	28962
2097	7686	28950
2098	7688	28940
2099	7690	28930
2100	7692	28919
2101	7694	28909
2102	7696	28902
2103	7698	28891
2104	7700	28881
2105	7702	28871
2106	7703	28859
2107	7705	28848
2108	7708	28840
2109	7709	28829
2110	7711	28819
2111	7713	28808
2112	7715	28798
2113	7716	28786
2114	7718	28775
2115	7720	28764
2116	7722	28755
2117	7724	28744
2118	7725	28734
2119	7727	28724
2120	7729	28713
2121	7731	28702
2122	7732	28690
2123	7734	28680
2124	7736	28671
2125	7738	28661
2126	7740	28650
2127	7742	28640
2128	7743	28628
2129	7745	28617
2130	7746	28605
2131	7748	28594
2132	7749	28583
2133	7751	28571
2134	7753	28560
2135	7755	28552
2136	7757	28542
2137	7758	28531
2138	7760	28520
2139	7762	28510
2140	7763	28498
2141	7765	28487
2142	7767	28477
2143	7769	28468
2144	7771	28457
2145	7772	28446
2146	7773	28434
2147	7775	28423
2148	7777	28412
2149	7778	28400
2150	7779	28389
2151	7781	28378
2152	7783	28368
2153	7784	28356
2154	7786	28345
2155	7788	28336
2156	7790	28325
2157	7791	28314
2158	7793	28303
2159	7794	28292
2160	7796	28282
2161	7798	28270
2162	7799	28260
2163	7802	28252
2164	7804	28242
2165	7805	28231
2166	7807	28221
2167	7809	28213
2168	7812	28205
2169	7814	28196
2170	7816	28186
2171	7817	28176
2172	7819	28165
2173	7820	28153
2174	7823	28146
2175	7825	28136
2176	7827	28126
2177	7829	28120
2178	7832	28113
2179	7834	28102
2180	7836	28093
2181	7838	28083
2182	7839	28073
2183	7841	28063
2184	7843	28054
2185	7845	28043
2186	7846	28032
2187	7848	28023
2188	7850	28014
2189	7852	28004
2190	7854	27994
2191	7856	27986
2192	7859	27978
2193	7860	27968
2194	7862	27958
2195	7864	27948
2196	7866	27938
2197	7867	27927
2198	7869	27918
2199	7871	27908
2200	7873	27898
2201	7875	27888
2202	7877	27880
2203	7878	27869
2204	7880	27859
2205	7882	27848
2206	7884	27839
2207	7886	27830
2208	7888	27822
2209	7890	27813
2210	7892	27802
2211	7893	27791
2212	7895	27782
2213	7897	27774
2214	7899	27763
2215	7900	27752
2216	7902	27742
2217	7904	27733
2218	7906	27723
2219	7907	27712
2220	7909	27703
2221	7911	27692
2222	7912	27681
2223	7913	27670
2224	7915	27659
2225	7917	27649
2226	7918	27639
2227	7920	27628
2228	7921	27617
2229	7923	27608
2230	7924	27597
2231	7926	27586
2232	7927	27575
2233	7929	27565
2234	7931	27554
2235	7932	27543
2236	7933	27532
2237	7935	27523
2238	7937	27513
2239	7938	27502
2240	7940	27491
2241	7941	27480
2242	7943	27471
2243	7945	27461
2244	7946	27450
2245	7948	27440
2246	7950	27432
2247	7952	27423
2248	7954	27412
2249	7955	27401
2250	7956	27391
2251	7958	27380
2252	7959	27369
2253	7960	27358
2254	7962	27347
2255	7964	27338
2256	7965	27327
2257	7967	27316
2258	7968	27306
2259	7970	27298
2260	7972	27288
2261	7973	27277
2262	7975	27266
2263	7977	27257
2264	7978	27247
2265	7980	27237
2266	7982	27227
2267	7983	27218
2268	7985	27207
2269	7986	27196
2270	7988	27186
2271	7989	27175
2272	7991	27165
2273	7992	27154
2274	7994	27144
2275	7995	27135
2276	7997	27127
2277	7999	27117
2278	8000	27106
2279	8002	27095
2280	8004	27086
2281	8005	27076
2282	8007	27065
2283	8008	27055
2284	8010	27047
2285	8012	27037
2286	8013	27026
2287	8015	27015
2288	8016	27005
2289	8018	26995
2290	8019	26985
2291	8020	26974
2292	8022	26964
2293	8024	26954
2294	8025	26945
2295	8027	26935
2296	8029	26925
2297	8030	26915
2298	8032	26905
2299	8033	26895
2300	8035	26884
2301	8036	26874
2302	8038	26864
2303	8039	26855
2304	8041	26845
2305	8043	26835
2306	8045	26828
2307	8047	26819
2308	8049	26811
2309	8051	26802
2310	8053	26793
2311	8054	26783
2312	8056	26775
2313	8058	26767
2314	8060	26758
2315	8062	26749
2316	8064	26741
2317	8066	26732
2318	8068	26723
2319	8069	26714
2320	8072	26706
2321	8073	26697
2322	8075	26687
2323	8077	26678
2324	8079	26669
2325	8080	26659
2326	8082	26649
2327	8083	26640
2328	8085	26631
2329	8087	26622
2330	8088	26612
2331	8090	26601
2332	8092	26593
2333	8093	26583
2334	8095	26574
2335	8096	26564
2336	8099	26557
2337	8101	26549
2338	8103	26540
2339	8104	26531
2340	8106	26521
2341	8107	26511
2342	8109	26501
2343	8110	26490
2344	8112	26481
2345	8113	26471
2346	8115	26462
2347	8117	26452
2348	8118	26443
2349	8120	26433
2350	8121	26423
2351	8123	26413
2352	8124	26405
2353	8126	26395
2354	8128	26386
2355	8129	26377
2356	8131	26369
2357	8133	26360
2358	8135	26350
2359	8136	26341
2360	8141	26340
2361	8143	26334
2362	8146	26328
2363	8148	26321
2364	8152	26318
2365	8154	26312
2366	8157	26305
2367	8160	26301
2368	8163	26295
2369	8166	26290
2370	8168	26282
2371	8170	26274
2372	8172	26268
2373	8174	26259
2374	8176	26251
2375	8179	26245
2376	8181	26238
2377	8183	26230
2378	8186	26224
2379	8188	26215
2380	8189	26205
2381	8191	26196
2382	8193	26188
2383	8194	26179
2384	8196	26170
2385	8198	26161
2386	8199	26151
2387	8201	26142
2388	8202	26132
2389	8204	26123
2390	8206	26115
2391	8207	26105
2392	8209	26095
2393	8210	26087
2394	8213	26079
2395	8214	26070
2396	8216	26061
2397	8217	26051
2398	8219	26043
2399	8221	26034
2400	8223	26025
2401	8224	26015
2402	8226	26008
2403	8228	25998
2404	8229	25989
2405	8231	25979
2406	8233	25971
2407	8234	25962
2408	8236	25953
2409	8238	25944
2410	8240	25936
2411	8241	25927
2412	8243	25917
2413	8244	25908
2414	8246	25900
2415	8248	25891
2416	8249	25881
2417	8251	25872
2418	8253	25864
2419	8254	25855
2420	8256	25846
2421	8257	25836
2422	8259	25828
2423	8261	25819
2424	8262	25810
2425	8264	25802
2426	8266	25795
2427	8268	25786
2428	8270	25778
2429	8272	25770
2430	8274	25761
2431	8275	25752
2432	8277	25742
2433	8278	25733
2434	8280	25725
2435	8281	25716
2436	8283	25707
2437	8285	25699
2438	8287	25690
2439	8288	25681
2440	8290	25671
2441	8291	25662
2442	8293	25653
2443	8294	25644
2444	8296	25637
2445	8298	25629
2446	8300	25620
2447	8301	25611
2448	8303	25601
2449	8304	25592
2450	8306	25583
2451	8308	25574
2452	8309	25565
2453	8311	25557
2454	8314	25551
2455	8315	25543
2456	8317	25533
2457	8318	25524
2458	8320	25516
2459	8322	25507
2460	8323	25498
2461	8325	25489
2462	8326	25481
2463	8328	25471
2464	8330	25463
2465	8331	25454
2466	8333	25446
2467	8335	25438
2468	8336	25428
2469	8338	25419
2470	8340	25411
2471	8341	25402
2472	8343	25393
2473	8344	25384
2474	8346	25377
2475	8348	25369
2476	8350	25360
2477	8351	25351
2478	8353	25343
2479	8355	25335
2480	8356	25326
2481	8358	25319
2482	8361	25312
2483	8362	25302
2484	8363	25293
2485	8365	25285
2486	8367	25278
2487	8369	25269
2488	8370	25260
2489	8372	25251
2490	8374	25244
2491	8376	25236
2492	8378	25228
2493	8380	25221
2494	8381	25212
2495	8383	25204
2496	8385	25196
2497	8387	25189
2498	8389	25181
2499	8391	25173
2500	8392	25164
2501	8394	25157
2502	8396	25149
2503	8398	25141
2504	8400	25134
2505	8402	25127
2506	8404	25119
2507	8405	25110
2508	8408	25103
2509	8410	25096
2510	8411	25087
2511	8414	25081
2512	8415	25073
2513	8417	25065
2514	8419	25057
2515	8422	25051
2516	8423	25044
2517	8425	25035
2518	8427	25027
2519	8429	25019
2520	8430	25011
2521	8432	25002
2522	8434	24995
2523	8436	24987
2524	8437	24979
2525	8439	24971
2526	8441	24964
2527	8443	24956
2528	8445	24947
2529	8446	24939
2530	8448	24931
2531	8450	24923
2532	8452	24915
2533	8455	24914
2534	8457	24905
2535	8459	24897
2536	8461	24890
2537	8463	24882
2538	8464	24874
2539	8466	24866
2540	8468	24858
2541	8469	24849
2542	8471	24841
2543	8473	24833
2544	8475	24826
2545	8476	24817
2546	8478	24809
2547	8480	24802
2548	8482	24795
2549	8484	24786
2550	8485	24778
2551	8487	24771
2552	8489	24763
2553	8491	24756
2554	8493	24748
2555	8495	24742
2556	8497	24734
2557	8499	24726
2558	8500	24718
2559	8502	24711
2560	8504	24702
2561	8506	24694
2562	8507	24687
2563	8509	24679
2564	8511	24671
2565	8513	24663
2566	8515	24656
2567	8517	24649
2568	8518	24640
2569	8520	24632
2570	8522	24625
2571	8523	24617
2572	8525	24608
2573	8527	24601
2574	8529	24594
2575	8530	24586
2576	8532	24578
2577	8534	24571
2578	8536	24563
2579	8538	24555
2580	8540	24547
2581	8542	24541
2582	8544	24534
2583	8545	24526
2584	8548	24520
2585	8550	24512
2586	8552	24506
2587	8554	24500
2588	8556	24493
2589	8559	24487
2590	8561	24480
2591	8563	24474
2592	8565	24467
2593	8567	24460
2594	8569	24454
2595	8571	24447
2596	8573	24440
2597	8576	24434
2598	8578	24428
2599	8580	24420
2600	8582	24415
2601	8585	24409
2602	8587	24402
2603	8590	24397
2604	8591	24390
2605	8593	24383
2606	8595	24376
2607	8597	24369
2608	8600	24363
2609	8603	24358
2610	8605	24351
2611	8606	24344
2612	8609	24338
2613	8610	24330
2614	8612	24323
2615	8615	24317
2616	8617	24310
2617	8619	24303
2618	8621	24296
2619	8623	24290
2620	8625	24282
2621	8626	24275
2622	8629	24269
2623	8631	24263
2624	8633	24257
2625	8636	24251
2626	8638	24243
2627	8639	24236
2628	8642	24230
2629	8644	24223
2630	8645	24215
2631	8648	24209
2632	8650	24203
2633	8652	24196
2634	8654	24189
2635	8656	24183
2636	8658	24175
2637	8660	24168
2638	8662	24163
2639	8664	24155
2640	8666	24148
2641	8668	24141
2642	8670	24134
2643	8672	24127
2644	8674	24120
2645	8676	24114
2646	8678	24107
2647	8679	24099
2648	8681	24092
2649	8683	24085
2650	8685	24077
2651	8687	24069
2652	8689	24063
2653	8692	24060
2654	8694	24053
2655	8696	24047
2656	8698	24040
2657	8700	24032
2658	8702	24025
2659	8704	24018
2660	8706	24011
2661	8707	24003
2662	8709	23996
2663	8711	23988
2664	8713	23981
2665	8714	23974
2666	8717	23968
2667	8719	23962
2668	8721	23954
2669	8723	23949
2670	8726	23945
2671	8728	23937
2672	8730	23930
2673	8731	23922
2674	8733	23915
2675	8736	23910
2676	8738	23903
2677	8740	23896
2678	8742	23890
2679	8744	23883
2680	8746	23876
2681	8747	23868
2682	8749	23862
2683	8751	23855
2684	8753	23847
2685	8756	23842
2686	8758	23836
2687	8759	23829
2688	8761	23822
2689	8764	23816
2690	8766	23810
2691	8768	23803
2692	8770	23797
2693	8772	23790
2694	8774	23783
2695	8776	23777
2696	8778	23770
2697	8780	23763
2698	8782	23757
2699	8784	23751
2700	8786	23744
2701	8788	23737
2702	8790	23730
2703	8792	23722
2704	8793	23715
2705	8795	23707
2706	8797	23701
2707	8799	23694
2708	8800	23686
2709	8802	23679
2710	8804	23672
2711	8806	23665
2712	8808	23657
2713	8810	23652
2714	8812	23646
2715	8814	23638
2716	8816	23632
2717	8818	23624
2718	8819	23617
2719	8821	23609
2720	8823	23603
2721	8825	23596
2722	8826	23589
2723	8828	23582
2724	8830	23575
2725	8832	23567
2726	8833	23560
2727	8835	23552
2728	8837	23545
2729	8838	23537
2730	8840	23530
2731	8842	23523
2732	8844	23517
2733	8846	23510
2734	8848	23503
2735	8850	23497
2736	8852	23490
2737	8853	23483
2738	8856	23477
2739	8858	23471
2740	8860	23464
2741	8861	23457
2742	8863	23450
2743	8865	23443
2744	8867	23436
2745	8869	23429
2746	8871	23423
2747	8873	23417
2748	8875	23410
2749	8877	23405
2750	8879	23397
2751	8881	23391
2752	8883	23384
2753	8884	23377
2754	8886	23369
2755	8888	23362
2756	8890	23357
2757	8892	23350
2758	8894	23343
2759	8895	23335
2760	8897	23329
2761	8899	23322
2762	8901	23315
2763	8903	23309
2764	8905	23302
2765	8907	23295
2766	8908	23287
2767	8910	23281
2768	8912	23273
2769	8913	23266
2770	8915	23258
2771	8918	23253
2772	8919	23246
2773	8921	23239
2774	8923	23233
2775	8925	23226
2776	8926	23218
2777	8928	23211
2778	8930	23203
2779	8931	23196
2780	8933	23189
2781	8934	23181
2782	8937	23176
2783	8939	23169
2784	8940	23162
2785	8942	23154
2786	8944	23148
2787	8946	23141
2788	8947	23134
2789	8949	23127
2790	8951	23121
2791	8952	23113
2792	8954	23105
2793	8955	23098
2794	8957	23092
2795	8959	23084
2796	8960	23076
2797	8962	23069
2798	8964	23063
2799	8966	23056
2800	8968	23049
2801	8969	23042
2802	8971	23035
2803	8973	23027
2804	8974	23020
2805	8976	23012
2806	8978	23006
2807	8979	22999
2808	8981	22992
2809	8983	22985
2810	8985	22978
2811	8986	22971
2812	8988	22963
2813	8989	22956
2814	8991	22950
2815	8993	22943
2816	8995	22936
2817	8996	22929
2818	8998	22922
2819	8999	22914
2820	9001	22907
2821	9002	22899
2822	9004	22892
2823	9006	22885
2824	9007	22878
2825	9009	22871
2826	9011	22865
2827	9013	22858
2828	9015	22851
2829	9017	22845
2830	9019	22839
2831	9020	22831
2832	9022	22825
2833	9024	22819
2834	9026	22813
2835	9028	22806
2836	9029	22799
2837	9031	22792
2838	9033	22785
2839	9035	22779
2840	9037	22772
2841	9039	22766
2842	9040	22759
2843	9042	22752
2844	9044	22746
2845	9046	22739
2846	9047	22731
2847	9049	22724
2848	9050	22717
2849	9052	22711
2850	9054	22703
2851	9055	22697
2852	9057	22689
2853	9059	22683
2854	9060	22676
2855	9062	22669
2856	9064	22661
2857	9065	22655
2858	9067	22648
2859	9069	22641
2860	9071	22634
2861	9073	22629
2862	9075	22623
2863	9077	22617
2864	9079	22610
2865	9080	22603
2866	9082	22596
2867	9083	22589
2868	9086	22583
2869	9087	22577
2870	9089	22570
2871	9091	22563
2872	9092	22556
2873	9094	22549
2874	9096	22542
2875	9097	22535
2876	9099	22529
2877	9101	22522
2878	9103	22516
2879	9105	22510
2880	9107	22503
2881	9108	22496
2882	9110	22489
2883	9111	22482
2884	9113	22476
2885	9115	22469
2886	9117	22462
2887	9118	22456
2888	9120	22449
2889	9121	22441
2890	9123	22434
2891	9125	22428
2892	9127	22421
2893	9128	22415
2894	9130	22408
2895	9132	22402
2896	9134	22395
2897	9135	22388
2898	9137	22381
2899	9139	22375
2900	9140	22368
2901	9142	22361
2902	9144	22354
2903	9146	22349
2904	9148	22343
2905	9150	22337
2906	9152	22331
2907	9154	22325
2908	9155	22318
2909	9157	22311
2910	9159	22304
2911	9160	22298
2912	9162	22291
2913	9163	22284
2914	9165	22278
2915	9167	22271
2916	9168	22263
2917	9170	22256
2918	9171	22249
2919	9173	22243
2920	9175	22236
2921	9177	22230
2922	9179	22224
2923	9181	22217
2924	9182	22210
2925	9183	22203
2926	9185	22197
2927	9187	22190
2928	9188	22183
2929	9190	22176
2930	9192	22171
2931	9194	22164
2932	9195	22157
2933	9197	22149
2934	9198	22142
2935	9200	22136
2936	9201	22128
2937	9203	22121
2938	9204	22114
2939	9206	22108
2940	9208	22101
2941	9209	22094
2942	9211	22087
2943	9212	22080
2944	9214	22073
2945	9215	22066
2946	9217	22059
2947	9219	22053
2948	9221	22047
2949	9222	22040
2950	9223	22032
2951	9225	22025
2952	9226	22018
2953	9228	22011
2954	9229	22004
2955	9230	21996
2956	9232	21990
2957	9234	21983
2958	9235	21976
2959	9237	21969
2960	9238	21962
2961	9240	21956
2962	9242	21949
2963	9243	21942
2964	9244	21935
2965	9246	21929
2966	9248	21923
2967	9250	21916
2968	9251	21909
2969	9253	21903
2970	9255	21896
2971	9256	21889
2972	9258	21882
2973	9259	21876
2974	9261	21869
2975	9263	21863
2976	9264	21856
2977	9266	21850
2978	9268	21844
2979	9269	21836
2980	9271	21829
2981	9272	21823
2982	9274	21817
2983	9276	21810
2984	9277	21803
2985	9279	21796
2986	9281	21791
2987	9283	21785
2988	9285	21779
2989	9287	21773
2990	9288	21766
2991	9290	21759
2992	9291	21752
2993	9293	21747
2994	9295	21741
2995	9297	21734
2996	9298	21727
2997	9300	21721
2998	9302	21715
2999	9303	21708
3000	9305	21701
3001	9307	21695
3002	9308	21689
3003	9310	21683
3004	9312	21677
3005	9314	21671
3006	9315	21664
3007	9317	21657
3008	9318	21650
3009	9320	21644
3010	9322	21637
3011	9323	21630
3012	9325	21624
3013	9327	21619
3014	9329	21612
3015	9330	21606
3016	9332	21599
3017	9333	21593
3018	9335	21587
3019	9337	21580
3020	9338	21574
3021	9340	21568
3022	9342	21562
3023	9343	21555
3024	9345	21548
3025	9347	21543
3026	9349	21536
3027	9350	21530
3028	9352	21523
3029	9354	21519
3030	9356	21513
3031	9358	21507
3032	9360	21500
3033	9361	21494
3034	9363	21487
3035	9364	21481
3036	9366	21474
3037	9368	21468
3038	9369	21462
3039	9371	21455
3040	9373	21449
3041	9375	21444
3042	9377	21438
3043	9378	21431
3044	9379	21424
3045	9381	21418
3046	9383	21411
3047	9384	21405
3048	9386	21398
3049	9388	21393
3050	9389	21386
3051	9391	21379
3052	9392	21373
3053	9394	21367
3054	9396	21360
3055	9397	21354
3056	9399	21347
3057	9401	21342
3058	9403	21336
3059	9404	21329
3060	9406	21322
3061	9408	21317
3062	9409	21310
3063	9410	21303
3064	9412	21297
3065	9413	21290
3066	9415	21284
3067	9417	21277
3068	9418	21271
3069	9420	21265
3070	9422	21259
3071	9423	21253
3072	9425	21246
3073	9427	21239
3074	9428	21234
3075	9430	21228
3076	9432	21221
3077	9433	21215
3078	9435	21209
3079	9436	21202
3080	9438	21195
3081	9439	21188
3082	9441	21182
3083	9443	21176
3084	9445	21171
3085	9446	21165
3086	9448	21159
3087	9450	21153
3088	9452	21147
3089	9453	21140
3090	9455	21134
3091	9457	21128
3092	9458	21122
3093	9460	21116
3094	9462	21111
3095	9464	21105
3096	9466	21100
3097	9468	21095
3098	9470	21089
3099	9471	21082
3100	9473	21076
3101	9475	21071
3102	9477	21065
3103	9479	21059
3104	9480	21053
3105	9482	21048
3106	9484	21041
3107	9485	21035
3108	9487	21029
3109	9490	21024
3110	9492	21019
3111	9493	21013
3112	9496	21008
3113	9497	21002
3114	9499	20996
3115	9500	20989
3116	9502	20984
3117	9504	20977
3118	9505	20971
3119	9507	20965
3120	9509	20960
3121	9511	20954
3122	9512	20947
3123	9514	20941
3124	9516	20935
3125	9517	20929
3126	9519	20923
3127	9522	20919
3128	9524	20914
3129	9526	20908
3130	9527	20902
3131	9530	20897
3132	9531	20892
3133	9533	20885
3134	9534	20879
3135	9536	20873
3136	9538	20868
3137	9540	20862
3138	9542	20857
3139	9544	20851
3140	9545	20844
3141	9547	20838
3142	9549	20833
3143	9550	20827
3144	9552	20821
3145	9554	20815
3146	9556	20811
3147	9558	20805
3148	9560	20799
3149	9562	20793
3150	9564	20788
3151	9566	20783
3152	9568	20778
3153	9570	20773
3154	9572	20768
3155	9574	20762
3156	9576	20757
3157	9578	20751
3158	9579	20745
3159	9581	20739
3160	9583	20734
3161	9585	20729
3162	9587	20723
3163	9589	20717
3164	9590	20711
3165	9592	20705
3166	9593	20699
3167	9595	20693
3168	9597	20688
3169	9599	20682
3170	9601	20677
3171	9603	20672
3172	9605	20666
3173	9606	20660
3174	9608	20653
3175	9610	20648
3176	9612	20643
3177	9614	20637
3178	9615	20631
3179	9617	20626
3180	9619	20620
3181	9621	20614
3182	9622	20609
3183	9624	20603
3184	9626	20598
3185	9628	20592
3186	9630	20587
3187	9631	20581
3188	9633	20575
3189	9635	20569
3190	9637	20564
3191	9639	20558
3192	9640	20552
3193	9643	20548
3194	9645	20543
3195	9646	20536
3196	9648	20530
3197	9650	20525
3198	9651	20519
3199	9653	20513
3200	9654	20506
3201	9656	20501
3202	9658	20495
3203	9660	20490
3204	9662	20484
3205	9663	20479
3206	9665	20473
3207	9667	20467
3208	9669	20462
3209	9671	20457
3210	9673	20451
3211	9674	20446
3212	9677	20442
3213	9679	20437
3214	9681	20431
3215	9683	20427
3216	9685	20422
