iter	RMSE
829	2.237827147
830	2.237073051
831	2.236719219
832	2.235891279
833	2.235117847
834	2.234215715
835	2.233793073
836	2.233198822
837	2.232371914
838	2.231776748
839	2.231280614
840	2.230810362
841	2.230401991
842	2.229875917
843	2.229356189
844	2.228611076
845	2.22802679
846	2.227371933
847	2.226615791
848	2.226203902
849	2.225802026
850	2.225359408
851	2.224597139
852	2.223919321
853	2.223357953
854	2.222728424
855	2.222259367
856	2.221855054
857	2.22142328
858	2.220563282
859	2.220057829
860	2.21935121
861	2.218754145
862	2.218151666
863	2.217475744
864	2.216938428
865	2.216295256
866	2.215675874
867	2.215138938
868	2.214399509
869	2.213667427
870	2.213301097
871	2.212752393
872	2.212032888
873	2.211414407
874	2.210912916
875	2.210430931
876	2.209934335
877	2.209282791
878	2.208765132
879	2.208237844
880	2.207692632
881	2.20719427
882	2.206624603
883	2.206099313
884	2.205511031
885	2.205015435
886	2.204556278
887	2.203898222
888	2.203388473
889	2.202836869
890	2.202392974
891	2.201907358
892	2.201560904
893	2.201008516
894	2.200693779
895	2.200280738
896	2.199728142
897	2.19908085
898	2.198585288
899	2.198161
900	2.197700772
901	2.197130602
902	2.196755395
903	2.196050084
904	2.195529305
905	2.194953944
906	2.194483279
907	2.193959306
908	2.193514268
909	2.192971514
910	2.192317054
911	2.191801535
912	2.19123263
913	2.190685095
914	2.190070482
915	2.189679954
916	2.189379284
917	2.188994747
918	2.188403596
919	2.187833832
920	2.187008367
921	2.186509328
922	2.185762645
923	2.185240792
924	2.184896304
925	2.184475249
926	2.184023732
927	2.183516975
928	2.182968107
929	2.182582076
930	2.182195369
931	2.181663684
932	2.18092615
933	2.180521574
934	2.180108165
935	2.179660604
936	2.179128884
937	2.178663715
938	2.17823778
939	2.177777901
940	2.177337016
941	2.176928443
942	2.176519189
943	2.176051704
944	2.175564161
945	2.175059307
946	2.174433768
947	2.173818903
948	2.173407368
949	2.173159823
950	2.172547703
951	2.171957872
952	2.171469483
953	2.170666057
954	2.170299586
955	2.169473027
956	2.1686324
957	2.167990075
958	2.167574952
959	2.167065576
960	2.166439747
961	2.165937251
962	2.165619383
963	2.165126955
964	2.164667647
965	2.164144761
966	2.163708116
967	2.163149752
968	2.162658443
969	2.162150827
970	2.161385034
971	2.160734886
972	2.16006936
973	2.159459499
974	2.159069443
975	2.158525892
976	2.158105695
977	2.157614091
978	2.157209497
979	2.156859227
980	2.156130311
981	2.155460115
982	2.154731941
983	2.154296936
984	2.153821936
985	2.153427145
986	2.152985964
987	2.152566985
988	2.152215555
989	2.151846293
990	2.151356659
991	2.150923639
992	2.150447737
993	2.149875891
994	2.149200029
995	2.148779126
996	2.148427179
997	2.147998016
998	2.147454798
999	2.146947069
1000	2.146613265
1001	2.146027154
1002	2.14527547
1003	2.14487755
1004	2.144507348
1005	2.14406715
1006	2.143614431
1007	2.143193111
1008	2.14276607
1009	2.142426023
1010	2.141709169
1011	2.141030693
1012	2.140361896
1013	2.139864477
1014	2.139340725
1015	2.138826855
1016	2.138228148
1017	2.137804377
1018	2.137290802
1019	2.136561619
1020	2.136124253
1021	2.135631779
1022	2.134984553
1023	2.134494534
1024	2.134009891
1025	2.133379824
1026	2.13281802
1027	2.132374206
1028	2.132110712
1029	2.131501459
1030	2.131081612
1031	2.130638843
1032	2.130261131
1033	2.129769867
1034	2.129247858
1035	2.128660017
1036	2.128315509
1037	2.127607743
1038	2.127167914
1039	2.126590618
1040	2.126217691
1041	2.125730637
1042	2.125128812
1043	2.124776189
1044	2.124104105
1045	2.123666029
1046	2.123157536
1047	2.122706769
1048	2.122006735
1049	2.121632242
1050	2.121164776
1051	2.120863657
1052	2.12034296
1053	2.119929438
1054	2.119442542
1055	2.118837444
1056	2.118261466
1057	2.117584179
1058	2.117308594
1059	2.116687804
1060	2.116314151
1061	2.11596263
1062	2.115480105
1063	2.114977319
1064	2.114514876
1065	2.114147501
1066	2.113696919
1067	2.113183688
1068	2.112645953
1069	2.112160884
1070	2.111593398
1071	2.111196924
1072	2.110828526
1073	2.110366256
1074	2.109793207
1075	2.109423991
1076	2.10909687
1077	2.108768878
1078	2.108247335
1079	2.107899931
1080	2.107292719
1081	2.106836462
1082	2.106437098
1083	2.106058492
1084	2.105677385
1085	2.105263635
1086	2.104863555
1087	2.104304952
1088	2.103895376
1089	2.103529015
1090	2.103110276
1091	2.102800593
1092	2.102267586
1093	2.101948674
1094	2.101582784
1095	2.100962612
1096	2.100645363
1097	2.100307194
1098	2.099820668
1099	2.099429346
1100	2.099166412
1101	2.098727533
1102	2.098409994
1103	2.098135842
1104	2.097476654
1105	2.097068821
1106	2.09639669
1107	2.095880061
1108	2.095331087
1109	2.094837853
1110	2.094422957
1111	2.094137626
1112	2.093708094
1113	2.093355885
1114	2.092904808
1115	2.092572414
1116	2.092285089
1117	2.091725785
1118	2.091209807
1119	2.090702482
1120	2.090284707
1121	2.089933997
1122	2.089433116
1123	2.08908591
1124	2.088740115
1125	2.088130793
1126	2.087723878
1127	2.08724808
1128	2.086849662
1129	2.086536705
1130	2.086131313
1131	2.085794924
1132	2.08521653
1133	2.084850505
1134	2.084385022
1135	2.083847246
1136	2.083523471
1137	2.082952811
1138	2.082673837
1139	2.082292941
1140	2.081971482
1141	2.081609182
1142	2.080959417
1143	2.080531119
1144	2.080148703
1145	2.079542224
1146	2.079232032
1147	2.078795068
1148	2.078225165
1149	2.077683328
1150	2.077126017
1151	2.076748132
1152	2.076419577
1153	2.076069584
1154	2.075574306
1155	2.07508515
1156	2.074784118
1157	2.07418412
1158	2.073729778
1159	2.073448783
1160	2.072801141
1161	2.072334537
1162	2.071881047
1163	2.071425895
1164	2.071040814
1165	2.070570324
1166	2.070213386
1167	2.069880088
1168	2.069512058
1169	2.069070969
1170	2.068533961
1171	2.068277238
1172	2.067877181
1173	2.067427287
1174	2.066944224
1175	2.066353462
1176	2.065855384
1177	2.065505409
1178	2.065099529
1179	2.064690846
1180	2.064239112
1181	2.063749515
1182	2.063277004
1183	2.062972541
1184	2.062514184
1185	2.062014348
1186	2.061678526
1187	2.061232356
1188	2.060957995
1189	2.060613474
1190	2.060127407
1191	2.05957172
1192	2.059199239
1193	2.058921887
1194	2.058563958
1195	2.058091313
1196	2.057855989
1197	2.057439046
1198	2.056933422
1199	2.056678402
1200	2.05628681
1201	2.05600682
1202	2.055608345
1203	2.055305178
1204	2.054874261
1205	2.05463988
1206	2.054159842
1207	2.053879264
1208	2.05355214
1209	2.053184043
1210	2.052850767
1211	2.052489758
1212	2.052074885
1213	2.051746066
1214	2.051208233
1215	2.050748822
1216	2.050435382
1217	2.049817858
1218	2.049287728
1219	2.048843617
1220	2.048535836
1221	2.048112682
1222	2.04762215
1223	2.047306762
1224	2.046724676
1225	2.046349636
1226	2.046048047
1227	2.045649171
1228	2.045231065
1229	2.044849406
1230	2.044547761
1231	2.04430426
1232	2.043847536
1233	2.043493174
1234	2.043041593
1235	2.042707108
1236	2.042369201
1237	2.042004999
1238	2.041593125
1239	2.041339247
1240	2.04101293
1241	2.040682177
1242	2.040394689
1243	2.039977647
1244	2.039551898
1245	2.039284446
1246	2.03898222
1247	2.038748882
1248	2.038336504
1249	2.037831667
1250	2.037403674
1251	2.037043217
1252	2.036607663
1253	2.036228449
1254	2.035959106
1255	2.035483277
1256	2.035158671
1257	2.034619027
1258	2.034374665
1259	2.034110586
1260	2.033724413
1261	2.033517949
1262	2.033115212
1263	2.032786836
1264	2.032533769
1265	2.032182156
1266	2.031681762
1267	2.031258417
1268	2.03092565
1269	2.030466162
1270	2.030213011
1271	2.029994337
1272	2.029585155
1273	2.029275486
1274	2.02887639
1275	2.028573433
1276	2.028155193
1277	2.027768502
1278	2.027482782
1279	2.027228409
1280	2.026840166
1281	2.026456017
1282	2.026031856
1283	2.025618104
1284	2.025189319
1285	2.024898898
1286	2.024585916
1287	2.024287652
1288	2.023994706
1289	2.023702354
1290	2.023323242
1291	2.023032428
1292	2.022773245
1293	2.02235496
1294	2.022104529
1295	2.021775926
1296	2.021454186
1297	2.021064481
1298	2.020669166
1299	2.020394365
1300	2.020147683
1301	2.019892363
1302	2.019400374
1303	2.01899719
1304	2.018482093
1305	2.01821515
1306	2.017914544
1307	2.017436418
1308	2.017147477
1309	2.016802337
1310	2.016446928
1311	2.016118396
1312	2.015796158
1313	2.015493254
1314	2.01512098
1315	2.014674512
1316	2.014408571
1317	2.014210209
1318	2.013815761
1319	2.013545922
1320	2.013176572
1321	2.012850478
1322	2.01235224
1323	2.012057994
1324	2.011748714
1325	2.011495857
1326	2.011240399
1327	2.010875644
1328	2.010477571
1329	2.010198114
1330	2.009884026
1331	2.009372968
1332	2.009045962
1333	2.008823561
1334	2.008572753
1335	2.008326544
1336	2.007919263
1337	2.007585302
1338	2.007360455
1339	2.00697304
1340	2.006683769
1341	2.006282357
1342	2.005903168
1343	2.005610655
1344	2.005348847
1345	2.004871449
1346	2.004579449
1347	2.004201009
1348	2.003850478
1349	2.003546689
1350	2.003181584
1351	2.002861768
1352	2.002548965
1353	2.002267842
1354	2.001939079
1355	2.001475536
1356	2.001147863
1357	2.000820096
1358	2.000459872
1359	2.000168066
1360	1.999891437
1361	1.999432284
1362	1.999096172
1363	1.998756535
1364	1.998503928
1365	1.998326845
1366	1.998022855
1367	1.997736218
1368	1.997276121
1369	1.99694743
1370	1.996610726
1371	1.996364679
1372	1.996085511
1373	1.995784116
1374	1.995606118
1375	1.995308576
1376	1.99495262
1377	1.994487752
1378	1.994191204
1379	1.993941095
1380	1.993585518
1381	1.993278479
1382	1.992966275
1383	1.992648433
1384	1.992451022
1385	1.992208924
1386	1.991868654
1387	1.991513159
1388	1.991097956
1389	1.990738477
1390	1.99044226
1391	1.990201349
1392	1.990011139
1393	1.98955919
1394	1.989220513
1395	1.989008356
1396	1.988671099
1397	1.988403125
1398	1.988026761
1399	1.987624323
1400	1.987277421
1401	1.986981339
1402	1.986655767
1403	1.986306816
1404	1.985935006
1405	1.985545188
1406	1.985289464
1407	1.985000883
1408	1.984704839
1409	1.984443694
1410	1.98418313
1411	1.983926866
1412	1.983466956
1413	1.983236737
1414	1.982949912
1415	1.982653557
1416	1.982330407
1417	1.981993325
1418	1.981565134
1419	1.981312142
1420	1.981143235
1421	1.980836658
1422	1.980627187
1423	1.980417283
1424	1.980207593
1425	1.979898155
1426	1.979612503
1427	1.979373288
1428	1.978986541
1429	1.978733552
1430	1.978289817
1431	1.978169853
1432	1.977830602
1433	1.977524884
1434	1.977245735
1435	1.976846828
1436	1.976535115
1437	1.976217376
1438	1.975932058
1439	1.975695892
1440	1.975315901
1441	1.975085655
1442	1.974717957
1443	1.974326979
1444	1.973902725
1445	1.973608298
1446	1.973380836
1447	1.972997052
1448	1.972779806
1449	1.972518568
1450	1.972301605
1451	1.972114589
1452	1.971882675
1453	1.971504252
1454	1.971246075
1455	1.971000861
1456	1.970697679
1457	1.970405061
1458	1.970083586
1459	1.969832552
1460	1.969494738
1461	1.969305789
1462	1.969037626
1463	1.968635992
1464	1.968332059
1465	1.968001984
1466	1.967653244
1467	1.967347939
1468	1.967160438
1469	1.96692681
1470	1.96665965
1471	1.966262794
1472	1.966001669
1473	1.965637983
1474	1.965309998
1475	1.965135125
1476	1.964917704
1477	1.964570073
1478	1.964320439
1479	1.96399686
1480	1.96364342
1481	1.963385147
1482	1.96303928
1483	1.962691781
1484	1.962510438
1485	1.962279556
1486	1.961849931
1487	1.96156408
1488	1.961289909
1489	1.961046677
1490	1.960869169
1491	1.960715002
1492	1.960425164
1493	1.96021627
1494	1.959911114
1495	1.959631012
1496	1.959458922
1497	1.959185974
1498	1.958849208
1499	1.958469065
1500	1.958331916
1501	1.957988619
1502	1.957728357
1503	1.957493921
1504	1.957167122
1505	1.956824231
1506	1.956611073
1507	1.956452646
1508	1.956081995
1509	1.955810043
1510	1.955447135
1511	1.955202445
1512	1.954850993
1513	1.954584025
1514	1.954248856
1515	1.95399625
1516	1.953612548
1517	1.95329442
1518	1.953085125
1519	1.952820202
1520	1.952655219
1521	1.95238067
1522	1.952148351
1523	1.951777146
1524	1.951421643
1525	1.951070963
1526	1.950763046
1527	1.950531212
1528	1.95014094
1529	1.949818219
1530	1.949551615
1531	1.94929308
1532	1.94894477
1533	1.948682603
1534	1.948345879
1535	1.948138289
1536	1.947805795
1537	1.947590286
1538	1.947359671
1539	1.947017785
1540	1.946702007
1541	1.946523594
1542	1.946300618
1543	1.946060939
1544	1.945778215
1545	1.94557695
1546	1.945225572
1547	1.94489627
1548	1.944748991
1549	1.944361218
1550	1.944095367
1551	1.943697484
1552	1.943484079
1553	1.943141778
1554	1.94284853
1555	1.942620585
1556	1.94243829
1557	1.942177175
1558	1.942012043
1559	1.941725816
1560	1.941377779
1561	1.941139778
1562	1.940926886
1563	1.940628626
1564	1.940382985
1565	1.940170053
1566	1.939979702
1567	1.939788071
1568	1.939391283
1569	1.939097765
1570	1.938825855
1571	1.938539556
1572	1.93822396
1573	1.937905879
1574	1.937567713
1575	1.937230661
1576	1.93701805
1577	1.936717347
1578	1.936454458
1579	1.936200243
1580	1.936037072
1581	1.935887139
1582	1.935548882
1583	1.935248641
1584	1.935019192
1585	1.934809492
1586	1.934493541
1587	1.934307043
1588	1.934082509
1589	1.933929204
1590	1.933496045
1591	1.933276177
1592	1.932892991
1593	1.932571204
1594	1.932237614
1595	1.931878555
1596	1.931615722
1597	1.931416088
1598	1.9312757
1599	1.931037456
1600	1.930787884
1601	1.930456731
1602	1.930145617
1603	1.929920766
1604	1.92962506
1605	1.929376673
1606	1.92922428
1607	1.929040406
1608	1.928737952
1609	1.928464657
1610	1.928193994
1611	1.927988783
1612	1.927624657
1613	1.927404558
1614	1.92709021
1615	1.92671326
1616	1.926433225
1617	1.926286048
1618	1.926015677
1619	1.925719268
1620	1.92551734
1621	1.925270427
1622	1.925002732
1623	1.92466586
1624	1.924396621
1625	1.92420133
1626	1.924007879
1627	1.923718803
1628	1.923389559
1629	1.92321096
1630	1.922892603
1631	1.922625824
1632	1.922440118
1633	1.922219531
1634	1.922046624
1635	1.921697631
1636	1.921419866
1637	1.921126485
1638	1.920875268
1639	1.920626032
1640	1.920285504
1641	1.920089401
1642	1.919964668
1643	1.919648136
1644	1.919276981
1645	1.919024323
1646	1.918728788
1647	1.91848947
1648	1.918217847
1649	1.917906325
1650	1.917701162
1651	1.91756346
1652	1.917420656
1653	1.917128515
1654	1.916882256
1655	1.916606974
1656	1.91643367
1657	1.916248263
1658	1.91596491
1659	1.915724359
1660	1.915490218
1661	1.915314675
1662	1.915032039
1663	1.914676402
1664	1.914498447
